PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,CustomTags,CustomLabel,TagSet
113,2026-06-23,11:48:37.57,"Pascanu, Tommy",1000364645,Left,,,,,,Fastball,Live,,87.35413,-2.404117151,1.1120271,2434.257784,164.3746871,11:30,6.45659,-1.70599,6.21246,-16.62981,19.48211,-5.45219,2.85066,-1.13409,79.8016,-5.540405196,0.07884159373,0.4325105177,3.29222,11.3186,1.62553,50,6.26823,-2.30368,-127.08971,-5.83474,5.37318,26.55897,-13.70112,a9056906-3485-41b0-b088-ac5e664a0772,130fa25c-1aff-41a6-9886-521dbdb7c698,87.14803,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,72dde5f3-7887-4224-b5e3-d26d8f553ff9,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
114,2026-06-23,11:48:57.43,"Pascanu, Tommy",1000364645,Left,,,,,,Slider,Live,,80.92763,-1.00187002,2.762368422,,,,6.18781,-2.1895,5.45417,-39.50686,3.7951,-0.81492,1.95666,0.33012,74.44411,-8.316269201,2.610458266,0.4736147083,1.20554,2.29579,1.94666,50,6.0727,-5.64735,-117.5801,-3.31287,1.68674,22.40918,-28.96189,934bb962-c57a-468b-833d-1ac66bf31067,130fa25c-1aff-41a6-9886-521dbdb7c698,79.5846,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,b39e90b6-cab8-4a89-9590-88a0f151c54c,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
115,2026-06-23,11:49:16.31,"Pascanu, Tommy",1000364645,Left,,,,,,ChangeUp,Live,,78.40927,1.538199267,2.288251407,1784.00631,117.9412143,10:00,5.9308,-2.24504,,-41.36228,5.73801,-10.91929,3.93715,-0.99427,71.36843,-6.119961077,0.2611668166,0.4939501913,6.38287,2.55295,2.03426,50,6.04578,-4.18989,-113.81802,1.70218,8.33189,21.84648,-28.84155,44edf77c-8f5c-4ecb-a202-cf29e51a0733,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-50.10612372,1144.203906,0.641367634,,3dfd1441-836d-463e-a193-ebe5364c293e,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
116,2026-06-23,11:49:48.79,"Pascanu, Tommy",1000364645,Left,,,,,,ChangeUp,Live,,79.42422,-0.3979667861,2.970496011,1728.389392,136.3183078,10:30,6.05774,-2.27372,,-32.42776,12.33334,-11.82565,2.98291,-0.4799,72.82457,-6.430304279,0.7633545406,0.4815282689,7.10583,6.67126,2.02333,50,6.00163,-5.62423,-115.41949,-1.80381,9.59957,21.1857,-23.16155,6a3061f6-6a08-44ae-b6a4-79bdd03e60e3,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,147.7919568,-50.34563484,1102.979995,0.6381548051,11:00,8401ef22-e0d1-40ea-979b-4367a594265b,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
117,2026-06-23,11:50:06.52,"Pascanu, Tommy",1000364645,Left,,,,,,Fastball,Live,,88.03065,-2.370211784,1.360338457,2476.706582,164.5253056,11:30,6.32279,-1.81853,6.24389,-16.27668,19.29064,-5.34428,2.77872,-1.00914,80.29414,-5.444539167,0.3463965966,0.429236832,3.31411,11.23048,1.72014,50,6.13855,-2.88095,-128.05956,-5.78956,5.48355,27.33567,-13.59203,a1674d68-62cd-4dbd-bfc4-dac0b8821d22,130fa25c-1aff-41a6-9886-521dbdb7c698,87.81269,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,70359230-65ea-420f-aad6-6515b308d4cd,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
118,2026-06-23,11:55:15.34,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,87.2974,0.9558509197,-3.495023297,2010.243394,245.3833595,2:15,5.64363,2.42652,,-30.10702,8.04215,17.69127,4.03827,0.59933,78.95136,-4.635621277,-0.2066676658,0.4445431909,-10.32725,3.92583,-2.10612,50,5.71159,7.08916,-126.58334,1.02339,-16.61911,27.81384,-25.85642,09304d69-442b-4ddd-97ee-43c3b5528be4,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,69283e3b-6e81-4cd9-a65f-ccfd6cce21f7,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
119,2026-06-23,11:55:31.39,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,86.97497,-0.9813863101,-4.232736486,2044.611781,244.0930376,2:15,5.69268,2.06926,6.40542,-29.98609,6.32028,13.07413,2.28902,-0.73982,79.48345,-6.656004097,-1.752459025,0.4336734013,-8.40194,3.75667,-1.77236,50,5.60852,8.97654,-126.34318,-3.02821,-13.54194,26.42733,-26.11919,059e8f65-95bc-408f-9b5c-0ddd5f3f0d80,130fa25c-1aff-41a6-9886-521dbdb7c698,86.91434,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,eec568a8-1f29-4224-94e4-d945411f3500,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
120,2026-06-23,11:55:45.72,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,87.68247,-1.385208371,-3.184557948,2055.960382,244.4911939,2:15,5.61895,2.15601,6.26384,-27.56825,8.45615,17.75689,2.04242,0.69704,79.7377,-6.603960056,0.1909959293,0.4319861022,-10.68898,5.05086,-1.92909,50,5.50289,6.56488,-127.43007,-3.90143,-17.42939,28.22501,-23.93814,27ad23c8-bd96-418f-9d6e-536db163da59,130fa25c-1aff-41a6-9886-521dbdb7c698,87.25382,Pitching,23360159,,,,,,,,,,,,,,,,,,,,36.57216518,1651.156241,0.803107032,,4a394819-0206-41cd-a727-393e444dcb99,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
121,2026-06-23,11:56:00.44,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,87.1123,-0.1299771105,-3.095073553,2089.647097,251.5900231,2:30,5.74778,2.19761,6.14117,-30.82747,5.8558,17.70414,3.05855,0.81035,79.05315,-5.964661973,0.2651115936,0.4359186013,-10.60273,3.23382,-1.97112,50,5.72199,6.31384,-126.61336,-1.21466,-17.04892,28.12979,-26.97415,66276771-e103-4940-aed7-4431be737223,130fa25c-1aff-41a6-9886-521dbdb7c698,86.46669,Pitching,23360159,,,,,,,,,,,,,,,,,,,235.7499003,46.05312813,1450.196396,0.6939910563,1:45,b1030760-b176-4ab6-a1ee-391d0f9723b0,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
122,2026-06-23,11:56:27.99,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,86.39782,2.006453479,-1.427118987,1582.983172,253.4916871,2:30,5.77665,2.25946,5.6889,-33.80847,4.52819,15.42739,4.83041,2.21488,77.31796,-4.391600653,1.497064913,0.4456342143,-8.79131,1.75299,-2.14906,50,5.92454,2.63086,-125.43724,3.31292,-13.70616,30.45473,-29.44103,2b2e8522-b818-49a6-9ce9-931409c0c1dc,130fa25c-1aff-41a6-9886-521dbdb7c698,84.58156,Pitching,23360159,,,,,,,,,,,,,,,,,,,,0.8393666401,1582.81331,0.9998926949,,79c67149-2b5a-4ebf-97e5-4e98ab294369,639022fb-6164-4e3f-ab44-8f3c85a86e42,,+5%,Pitching Bullpen
123,2026-06-23,11:56:51.90,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,85.52636,0.7621916847,-2.001474081,1535.453668,243.4969093,2:00,5.66054,2.20883,5.61506,-32.69291,6.40222,12.92331,3.64786,1.41729,76.89072,-5.400287566,0.4403017961,0.4500209787,-7.59473,3.18216,-2.04631,50,5.70494,3.92457,-124.21314,0.60049,-11.65134,29.06936,-27.29218,03aecad1-36de-434b-aecc-f863cc72a610,130fa25c-1aff-41a6-9886-521dbdb7c698,83.75707,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-0.333453224,1535.427664,0.9999830647,,e077cfa8-1f7e-4963-9ca0-86b0a520cc63,639022fb-6164-4e3f-ab44-8f3c85a86e42,,+5%,Pitching Bullpen
124,2026-06-23,11:57:07.29,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,86.968,0.7787390909,-4.097166927,1504.512841,249.9518808,2:15,5.80533,2.07526,5.50306,-33.36994,4.69757,13.02657,3.75464,-0.67712,78.183,-5.48950559,-1.648516631,0.4440671219,-8.29478,2.25451,-1.72598,50,5.85146,8.59474,-126.04957,0.60507,-13.1262,29.54518,-28.60636,4984b9a2-a88a-44c2-8a93-9a0fe958206a,130fa25c-1aff-41a6-9886-521dbdb7c698,84.88005,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,ea26ae71-fb5f-4b47-862d-04646cd96937,639022fb-6164-4e3f-ab44-8f3c85a86e42,,+5%,Pitching Bullpen
125,2026-06-23,11:57:24.29,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,86.78065,0.7394455676,-4.260573082,1525.689671,260.7321368,2:45,5.7375,2.02407,5.65993,-35.74808,2.28474,14.31818,3.44989,-0.76261,78.04469,-5.992625181,-1.561137847,0.4438647225,-9.08901,0.98437,-1.67248,50,5.77794,8.90683,-125.78395,0.46979,-14.3143,29.55448,-30.62377,467b7f40-761d-4ae5-afb3-b3a1bbc76faa,130fa25c-1aff-41a6-9886-521dbdb7c698,84.91875,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,3a4667b3-f353-41ab-b55f-c2f0f5da875e,639022fb-6164-4e3f-ab44-8f3c85a86e42,,+5%,Pitching Bullpen
126,2026-06-23,11:57:51.64,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,87.94827,-0.8553271234,-3.48176424,2043.57427,252.1010742,2:30,5.74055,2.01078,6.33017,-31.41797,4.00686,12.48434,2.33337,-0.15845,80.72756,-6.781867258,-1.118407418,0.428376156,-7.79773,2.43068,-1.76313,50,5.66314,7.41285,-127.88963,-2.83985,-12.92787,26.11903,-28.14422,d6333954-0c4f-4615-9ef7-77ff9eefe6f9,130fa25c-1aff-41a6-9886-521dbdb7c698,87.98912,Pitching,23360159,,,,,,,,,,,,,,,,,,,,44.98348177,1445.441761,0.7073106089,,92221956-fa62-46cd-9f78-a9fc1b8f4824,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
127,2026-06-23,11:58:09.60,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,86.1382,-0.802676987,-3.765698744,2019.439244,245.079278,2:15,5.7085,2.13838,6.26019,-29.5093,7.9357,17.14841,2.50774,0.09075,78.09343,-6.398918265,-0.5043928078,0.4404212797,-10.56254,4.59719,-1.8678,50,5.63455,7.73749,-125.11332,-2.61243,-16.56249,27.77297,-24.96547,1ad35591-8c46-4fe7-bd61-3b1c2d48e0b9,130fa25c-1aff-41a6-9886-521dbdb7c698,85.58269,Pitching,23360159,,,,,,,,,,,,,,,,,,,,36.36445203,1626.177314,0.8052618168,,8732218e-1582-4c3e-93bd-639469cb2cf4,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
128,2026-06-23,11:58:32.60,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,86.9104,1.469156657,-4.764499842,1718.568508,231.4346191,1:45,5.71508,2.08662,6.15451,-27.13782,9.80156,12.40401,4.81575,-1.29114,78.64211,-3.668490014,-2.419514964,0.4374377249,-8.19569,4.90475,-1.73091,50,5.81295,10.13472,-126.0455,2.43231,-13.08716,27.39484,-24.34197,aedb848f-6c1c-4731-a127-0f01e68a4499,130fa25c-1aff-41a6-9886-521dbdb7c698,86.16641,Pitching,23360159,,,,,,,,,,,,,,,,,,,,0.5500691633,1718.489308,0.9999539154,,1946d9a6-2bdf-4c7c-97e3-c7669d385241,639022fb-6164-4e3f-ab44-8f3c85a86e42,,+5%,Pitching Bullpen
129,2026-06-23,11:58:59.93,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,86.40442,1.70637336,-1.530584621,1605.844464,228.144331,1:30,5.87493,2.11755,6.37054,-26.39432,10.85255,12.15863,5.24628,1.72232,77.44406,-3.349307482,0.800337851,0.4392545822,-7.21782,5.40987,-2.01288,50,5.98575,3.01332,-125.63796,2.99797,-11.30842,30.15455,-23.6982,a2b11083-dbbf-4852-9edf-4bfbc83e3257,130fa25c-1aff-41a6-9886-521dbdb7c698,85.81001,Pitching,23360159,,,,,,,,,,,,,,,,,,,,17.82391579,1528.766675,0.9520017098,,7b923c2f-4fce-42ae-be9f-e5edf5e29d87,639022fb-6164-4e3f-ab44-8f3c85a86e42,,+5%,Pitching Bullpen
130,2026-06-23,11:59:23.08,"Bowman, Brock",1000378520,Right,,,,,,Cutter,Live,,84.0028,-0.3841283889,-2.792439524,2145.311188,197.5637064,12:30,5.53534,2.51373,6.00283,-33.66615,5.49369,1.75107,2.37354,0.07066,77.40189,-6.684457171,-2.463551163,0.4503932054,-1.68937,3.07393,-2.2954,50,5.48657,5.90804,-122.20764,-1.83438,-2.56586,23.10906,-27.50527,6a9c65fe-e544-4eb6-b65e-dc3aa059509c,130fa25c-1aff-41a6-9886-521dbdb7c698,83.68785,Pitching,23360159,,,,,,,,,,,,,,,,,,,176.6507272,62.69684551,984.050976,0.4586984777,12:00,b3ffe092-aa9d-4aa7-a37b-e255a432d2c5,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
131,2026-06-23,11:59:36.65,"Bowman, Brock",1000378520,Right,,,,,,Cutter,Live,,83.08185,0.2579996988,-3.920081535,2173.396151,202.81234,12:45,5.51213,2.56076,5.47045,-35.66357,5.1568,2.18873,2.78214,-0.9306,76.70778,-6.339264931,-3.514542315,0.4598433273,-2.15887,2.6683,-2.21768,50,5.5106,8.19716,-120.66761,-0.62234,-3.20943,21.66065,-28.2073,1c3c268d-5017-4d8d-b416-5e9310352854,130fa25c-1aff-41a6-9886-521dbdb7c698,81.968,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,d071b9b4-587e-4a16-916c-da825c5c9712,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
132,2026-06-23,11:59:55.40,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,87.25383,-1.181986143,-3.280665472,2090.43355,244.2703959,2:15,5.67337,2.28177,6.29995,-29.61445,6.61908,13.78387,2.11469,0.4049,79.60426,-6.782448806,-0.6634634025,0.433238185,-8.51856,3.97527,-2.04775,50,5.57229,6.86664,-126.83617,-3.48868,-13.80177,27.25355,-25.73331,f23a02a8-961e-4022-a203-40e8ecb0e633,130fa25c-1aff-41a6-9886-521dbdb7c698,87.00165,Pitching,23360159,,,,,,,,,,,,,,,,,,,,50.37642484,1333.155129,0.6377409744,,c52b66c4-ac7e-4a16-a723-5c72fe4325ca,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
133,2026-06-23,12:00:13.10,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,86.48912,0.3319850348,-3.651308315,1684.33198,243.1160899,2:00,5.87916,1.96719,5.5378,-30.82837,7.5876,15.07089,3.62101,-0.19376,77.72497,-5.466164658,-0.8129577592,0.4460949217,-9.25951,3.9491,-1.6604,50,5.88795,7.50742,-125.43266,-0.28819,-14.49956,29.42031,-25.99012,d9cc3cee-3de2-4abd-b1c2-12d162a84902,130fa25c-1aff-41a6-9886-521dbdb7c698,84.49421,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,6fa8e804-1524-4df9-bda4-c33b5c1f3011,639022fb-6164-4e3f-ab44-8f3c85a86e42,,+5%,Pitching Bullpen
134,2026-06-23,12:00:36.62,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,85.53234,-1.296034794,-4.232922324,2021.93895,246.1037046,2:15,5.69989,2.26878,6.19072,-31.60232,6.22711,14.10765,1.86648,-0.47023,78.30547,-7.244052017,-1.568104756,0.4426763786,-8.89372,3.76393,-1.95711,50,5.5861,8.77769,-124.19974,-3.74659,-13.8686,25.26581,-26.30469,d7b15e90-548b-4da9-af69-90c92fa76791,130fa25c-1aff-41a6-9886-521dbdb7c698,85.14671,Pitching,23360159,,,,,,,,,,,,,,,,,,,,45.05868168,1428.261683,0.7063821998,,8192253c-8203-4c27-b360-eb43cce44895,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
135,2026-06-23,12:00:52.38,"Bowman, Brock",1000378520,Right,,,,,,Splitter,Live,,77.46149,0.104044827,-2.152373597,,,,5.74021,2.20508,5.9413,-50.01759,-3.43989,6.65608,1.66864,0.76253,71.05468,-9.268231823,-0.8950677417,0.4912023253,-4.24311,-1.89267,-2.03753,50,5.72043,4.04862,-112.65271,-1.1876,-5.41564,21.7616,-34.58973,94e27e39-701b-45b8-a5f0-06b7753de1f7,130fa25c-1aff-41a6-9886-521dbdb7c698,76.73506,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,a5a67413-1c06-48b8-8e03-21d95cb6e9e3,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
136,2026-06-23,12:01:07.80,"Bowman, Brock",1000378520,Right,,,,,,Splitter,Live,,77.99358,-0.5484304711,-3.371729043,1423.858736,238.2661917,2:00,5.80435,2.1133,5.65437,-39.8486,6.83245,11.11967,1.97133,-0.10779,71.01112,-7.999824186,-1.281205371,0.4917469791,-6.99292,3.83055,-1.83485,50,5.73298,6.34437,-113.22748,-2.25581,-8.99115,22.5258,-27.24891,b04bb167-f510-499a-b740-b8f785492cf3,130fa25c-1aff-41a6-9886-521dbdb7c698,76.65007,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,9ddce2e5-cc75-4e31-bf37-4f3e6bd5bc6a,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
137,2026-06-23,12:01:28.20,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,85.74679,0.7341631787,-2.123216388,1570.342872,258.8861636,2:45,5.75546,2.00288,5.7053,-35.79493,2.94399,15.19684,3.45701,1.29039,77.23345,-6.016597404,0.7517057019,0.4479660552,-8.87521,1.34255,-1.83444,50,5.79511,4.13404,-124.55124,0.4581,-13.69933,29.07188,-30.10175,afc9679a-fa2b-46e3-b0c8-4c38f71a9bf8,130fa25c-1aff-41a6-9886-521dbdb7c698,84.14128,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,80e9870b-69cf-493f-aaa4-f25727584857,639022fb-6164-4e3f-ab44-8f3c85a86e42,,+5%,Pitching Bullpen
138,2026-06-23,12:01:48.35,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,86.86459,-1.210085952,-5.763353758,2078.087024,266.2806211,3:00,5.79594,1.83161,6.60821,-35.0935,0.91322,14.11754,1.75744,-2.28812,80.13995,-7.829347284,-3.095199492,0.4318800533,-9.31561,0.82279,-1.44492,50,5.69848,12.32712,-125.98349,-3.64019,-15.05841,24.21059,-30.84404,8dc9e5ea-144e-488d-a212-cf048474e96a,130fa25c-1aff-41a6-9886-521dbdb7c698,87.27525,Pitching,23360159,,,,,,,,,,,,,,,,,,,,39.37078007,1606.480085,0.7730571754,,1db69b32-3126-4306-9e45-e345d9a99e74,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
139,2026-06-23,12:02:10.06,"Bowman, Brock",1000378520,Right,,,,,,Sweeper,Live,,76.08779,-0.9257246391,-2.277840771,2373.145956,76.93448933,8:30,5.69439,2.08273,6.01975,-50.27972,-2.42303,-10.24722,0.64634,-0.88185,70.62732,-10.27350845,-4.204873112,0.4979007333,4.91878,-1.0553,-1.89897,50,5.59449,4.68087,-110.69566,-3.1529,6.10302,19.76509,-33.48343,62f0fae2-0bf7-4b0c-8088-e8753a7018e3,130fa25c-1aff-41a6-9886-521dbdb7c698,75.70272,Pitching,23360159,,,,,,,,,,,,,,,,,,,,69.25210557,840.7027894,0.3542566724,,8fe57069-e09a-4b3d-80c6-b2c37eda6cca,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
140,2026-06-23,12:02:27.92,"Bowman, Brock",1000378520,Right,,,,,,Sweeper,Live,,76.88066,1.224459337,-2.067702633,2404.849216,74.01107608,8:30,5.78151,2.18268,5.89462,-50.7422,-3.52632,-12.20731,2.69057,-0.75487,70.77714,-8.257795604,-4.361269109,0.4945559427,5.99777,-2.25372,-2.00945,50,5.85089,4.37804,-111.81073,0.97301,7.5718,20.67798,-35.01923,61410352-c2da-4e3b-b91c-d246a8e70f68,130fa25c-1aff-41a6-9886-521dbdb7c698,76.21471,Pitching,23360159,,,,,,,,,,,,,,,,,,,32.66118314,63.43527982,1075.468838,0.4472084285,7:00,6e573c9c-82b0-4d13-8ee7-74fdfb7217ae,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
141,2026-06-23,12:02:48.56,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,86.44294,-0.9018710722,-3.62748798,1618.446243,231.8474189,1:45,5.76733,1.73436,5.9011,-28.16849,9.79965,12.52234,2.58111,-0.59359,77.73972,-6.230085521,-1.25268417,0.443487177,-7.99337,5.61144,-1.44996,50,5.67892,7.56433,-125.42715,-2.84962,-12.49767,29.75393,-23.40054,cf9c4af8-e344-4bcf-b92c-862e49f51cb5,130fa25c-1aff-41a6-9886-521dbdb7c698,84.99105,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,a0202abe-fff4-43b1-a9ea-827865ae4538,639022fb-6164-4e3f-ab44-8f3c85a86e42,,+5%,Pitching Bullpen
142,2026-06-23,12:03:11.38,"Bowman, Brock",1000378520,Right,,,,,,Sinker,Live,,86.49228,-1.537184025,-4.587661965,2058.634115,248.8252124,2:15,5.66443,1.9281,6.70223,-30.21308,6.14374,15.89563,1.73653,-0.95029,79.07065,-7.281731504,-1.555415701,0.4339746368,-10.16137,3.85983,-1.62985,50,5.55009,9.65538,-125.611,-4.18721,-16.17672,26.2937,-26.02926,5fd826b5-8037-4437-a953-6dabf5d2209a,130fa25c-1aff-41a6-9886-521dbdb7c698,86.85401,Pitching,23360159,,,,,,,,,,,,,,,,,,,,34.26283474,1701.386275,0.8264636553,,118ffac5-52af-4765-a539-5d7d07ea3eef,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
143,2026-06-23,12:09:03.04,"Smith, Matt",1000442063,Right,,,,,,Fastball,Live,,83.03072,-1.831375421,-1.408158949,2030.25511,196.3929283,12:30,6.36548,1.78619,5.9814,-20.4221,19.84971,5.84673,2.96527,0.9681,75.94453,-5.666100428,-0.3055844841,0.4567430666,-3.55956,11.25719,-1.67839,50,6.20968,2.79533,-120.79495,-4.47144,-5.25449,23.73303,-15.55659,8d747973-ed5e-4291-b1d6-ff6f34279bce,130fa25c-1aff-41a6-9886-521dbdb7c698,82.52438,Pitching,23360159,,,,,,,,,,,,,,,,,,,,25.93453536,1825.796911,0.8992943308,,7f3adc13-4878-43d2-8635-65217aa5eb8e,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
144,2026-06-23,12:09:20.27,"Smith, Matt",1000442063,Right,,,,,,Fastball,Live,,82.68876,-3.604076586,-2.501266256,2036.722326,192.3429797,12:30,6.18704,1.62575,6.71965,-21.02186,18.40701,4.02848,1.13397,-0.3259,76.24687,-7.57317838,-1.734108099,0.4519376985,-2.90231,11.18088,-1.46228,50,5.94036,5.14854,-120.21969,-8.11704,-4.26534,22.39055,-15.74224,f61ce0a9-2c5c-4a64-9704-0626e0c5eb6c,130fa25c-1aff-41a6-9886-521dbdb7c698,83.40185,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,dd630d73-fd7d-43df-95a4-ccdb406bd570,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
145,2026-06-23,12:09:41.66,"Smith, Matt",1000442063,Right,,,,,,Fastball,Live,,84.00091,-1.347469596,-0.7165707538,2061.083732,209.6165805,1:00,6.27627,2.19933,,-21.60708,19.31079,10.99283,3.20225,2.43835,76.71866,-5.332303986,1.318886263,0.4603921524,-5.93557,10.45181,-2.13878,50,6.12831,1.13538,-122.06084,-3.6404,-8.94675,24.22616,-16.41992,90fb7a4a-82e9-4aaa-87f7-6943eb3ae437,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,26.46670906,1845.068693,0.8951934678,,bd3ca8c2-0be6-4b5d-b88e-5d6dfe7240ee,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
146,2026-06-23,12:10:06.12,"Smith, Matt",1000442063,Right,,,,,,Fastball,Live,,83.34115,-1.558805794,-2.085303047,1955.071682,206.4617007,1:00,6.16966,2.00485,5.87352,-22.11116,18.11293,9.03055,2.87814,0.82,76.07563,-5.707531895,-0.384598272,0.4564724186,-5.46696,10.21528,-1.84166,50,6.03092,4.13785,-121.18397,-3.97242,-8.10753,24.2853,-17.02474,e20e1183-4875-423b-bf1e-212e15b68acf,130fa25c-1aff-41a6-9886-521dbdb7c698,82.57331,Pitching,23360159,,,,,,,,,,,,,,,,,,,,16.41970823,1875.337602,0.9592167998,,d2f67575-2276-4d47-9d9e-b1f136ca57e3,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
147,2026-06-23,12:10:36.58,"Smith, Matt",1000442063,Right,,,,,,Fastball,Live,,81.3652,-0.1623944215,-1.871173408,1351.04381,178.0238825,12:00,6.39246,1.9469,,-34.65703,9.0725,-0.31446,3.35145,0.15903,73.70586,-6.608321406,-1.929896095,0.475947225,-0.42183,4.83304,-1.77221,50,6.35151,3.87008,-118.14196,-1.48211,-0.58881,25.10509,-25.42775,a293cd04-33d0-491a-80a3-90ceba440586,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,02c355e4-b75f-43ae-8be8-43b1aca6a757,639022fb-6164-4e3f-ab44-8f3c85a86e42,,+5%,Pitching Bullpen
